speaker,utterance_id,processed_pcm_sha256,reference_sha256,hypothesis_sha256,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer
ZHAA,arctic_a0538,a33b5f07a6f31506401d36bf00948175ab03cbc3ebd9a3a29c3539c6622972e8,88ff9bae2012f606362320ffc83111a3fad3c7156d98d45239f30a7fa474dfa3,12f5440bfa68923ba1d4fd0b6bc95503776bf68af24c261bb62f8c8d68aa5976,12,13,10,2,0,1,3,0.25
ZHAA,arctic_a0539,68928218b7df123b1fde3023ad9a69ae8929404a9f5652fe95d4157b38cefeae,54f4ce982615d440dcd19ca418c3c5a3254470d931b867fef0f69fdc678b7c8b,598e1688716857efce5ec399e57496fa0cb009e0972f006635d2264bc5acf4eb,12,12,12,0,0,0,0,0.0
ZHAA,arctic_a0540,86e27a139adf1d054c2acd2d0da93691d6c9425c369d0df8cc9302108c752e9d,85c57d4dcd89458f6245c52325646ffda2cec2ee21a121f7dce9da8539315dd2,179a46830b1bb9b83ebcb89096beba1203a39238b0d9f7362a1cb7063786be1d,10,10,9,1,0,0,1,0.1
ZHAA,arctic_a0541,4113529f9128a65683080432caf96f4365eff59b01def944897e2dcc1cefe353,316c30dc6c917c1839b98e612101bd631a7be67529648355a5004acf4461decd,83924c981566daee541c65b3534b8e2c302bf5967dd1a5bc3d4b4d8009c84876,7,7,7,0,0,0,0,0.0
ZHAA,arctic_a0542,7e9c28e52a920844c95c04e13165b79c29e6a41c327d0267c7ca7a3dbc006ef2,2a49d7a5abb865b81c00ddc2e073cac417e4611db7047e65a7d10ec3ca8e1dfd,305c3a0e5f56204ee29f5e1befa7d2d058fbacc95bfcfac1fd121301b6a5a065,9,9,9,0,0,0,0,0.0
ZHAA,arctic_a0543,b5a6b5b9f65dd7dde2864257548879201a0697ea96b86efe27f8c0367e596e6b,117b0bad9a25fcc2b315f02eb4e1f6075ecf363d72f3a5c129d84663cbdbdaa7,468e8fef9068920ef2c3a9899e2328687930900355b5347f892584b6101ea1fb,11,11,11,0,0,0,0,0.0
ZHAA,arctic_a0544,0aea8b523f9d04bfca82a4de0dacdcb555d378b04644ac318ac2f4b4223fa1af,4aa43b1d1a8fc90de172e049e09e43a1ac10bbbec5c76487785114c934a948be,e166d81bcb52a74d87d20d6c00e981dbb109c7397335705eccfe12def62a6dbc,8,8,7,1,0,0,1,0.125
ZHAA,arctic_a0545,607e51748825e0319421543886984d6f962cfaa3425f410c5498cf8cb6808333,269d4b89df31dae603cfddf5e0bd37c8cc4a7ebb28d63916f08e536ff70445b8,8a0c34d0d5e6f5ed7167323f75bf580ce466fb8b5fbe9991f5e2c1cf7eb23376,7,7,7,0,0,0,0,0.0
ZHAA,arctic_a0546,ed2a352acb72e0105275337bafc95a36e0ecf039c11f342153ca1d1eea2d81c5,f0ec12e79b0ec348153cfe0e3cefda0a4beb3bef732e85b0cbfcb0fd113cc7af,fa1899a32a6c1c48b4093bf00ff180c7754ed2a6357ea8676d480b26c6d46068,11,11,10,1,0,0,1,0.090909090909
ZHAA,arctic_a0547,43df6683933924c64025b114a9c79f18361c5d5924551704fd87519e6f3ab8bf,e0d07688ad10e6277683d3e7d3fa513a011de891123085dad2c2e34544512981,e0b243b57da7c1a14dc71c27f22c3a3321626d8a1b01f6f7a554adb83244ce72,10,10,9,1,0,0,1,0.1
ZHAA,arctic_a0548,f2e47dc41c6d19aa5cc385b02f4842276a020bd4816114f9fdd1b59e707e4610,4a0bdafb4f84d2bb5728a0142a895bf637cfa499aa3e2a9c55b7c643686ac895,c8d3872ce46422764383184cc8378ee2d92bab6fc06e4b2b3d9bf1d0d4ae8593,8,8,7,1,0,0,1,0.125
ZHAA,arctic_a0549,f24f4ab255650ed823a874e2a8f6fe1dd61db0186c84d260b2437c620c2e9b8a,4a5ba17a195985e192d9abce358388fe1bcec7d951a2ccfe1f76818451a7262f,8e411ccd1d1ece86ee2ad36f639ca3df7d8061b37970702da2406f3bd8e6952f,12,12,11,1,0,0,1,0.083333333333
ZHAA,arctic_a0550,7aef634424e7fac76b03826b63bd4bb928d2e56d04066833a26b3153c52bbe34,4c896f1d1a1ccc1ea0c57deb69f68366f76df38aea69a30926985fb75306969d,b117e6e744437f3cb8eec9473364731fb851d10bbb012df00e7dc1f7739f0399,8,8,8,0,0,0,0,0.0
ZHAA,arctic_a0551,720d3c327b75aa80610ca7b24fb3fe285b60dc015b455a9678c44d6132222135,7add0ff4347f1f85fb7eaa2d5b754f2a4441da79eb61b5bdad628174095b0c8f,6eec2c0ecb003609c3fe7d85b02e0f6ed539250e95a91fc4dd51c3fd87959069,7,8,5,2,0,1,3,0.428571428571
ZHAA,arctic_a0552,0c2f9973f85e79fd1567b82a3970907c5a409a3e95b46a6524969e4744675db6,9333ec00026b8e93f00705741e3c96ef3e5072a0fd5488512b8a10a5cc244d2a,23dc8c108933e0352aa9e2f9b71bdc8490763ed364df2390c24fff5062b3c13f,9,9,9,0,0,0,0,0.0
ZHAA,arctic_a0553,575d4b7a42ecc5fe6ec9f7d7771645df031431c26e9e843798da8dd4e3be6267,f4a7d01edd4f13343f75aa70622073e912f8acbac342deab51ab7a5cb897949f,467bb7e716b4d9a6f1338dee7957fb32bad6c27f5df75eaee23f5b7212539fa4,8,8,7,1,0,0,1,0.125
ZHAA,arctic_a0554,ceb4ebab2e875dd97faa2a14b8fda7db4074ce32b62d5e1ee56d17be0bb26191,9dfbb01ec152aef5d876e7a72a12a0e5da6cdd8abd46a15edc0e5d95c96c7d18,d8f7a34ea7e1a9a1e5034af3c40ba70ea71c4d0fda872847e032526ed72e5adc,6,7,2,4,0,1,5,0.833333333333
ZHAA,arctic_a0555,c5aaf99a0b92a2744cd260f3ee683bb08fbec92eae60960565fd1a7702093e4d,f5369b2ff4319c8b9010d3d10553797ae0296113b21f6e5e7af6a6dde07aa544,ea390e1e1094cb789b16c098ac868a6d4407512841d44a2e7779cb2878ce1559,13,13,13,0,0,0,0,0.0
ZHAA,arctic_a0556,05d7adc05159442e62215fa09004c6a17ac90c51e994cd30c50eb3547a062b2b,7d9eaf6b9db577d575be35c9db4ea4a4878f9103db345a54c75f566b54b65e3a,f3f0df2d2669f96f0ac171933a107012eb10d367b4d86a5a47fb183a924cb39f,10,10,10,0,0,0,0,0.0
ZHAA,arctic_a0557,5ff8fb1ab0aa82f2a70a5f347e233fc67f1dd8872bf67f364cb07e8dbaa12edd,42c5db0cff6dd297813a0740fd4f967ce95c1d852937cd5b5ba7413d14d41186,91b21b9b7846c89a27932008fc7f28b4473b7be5efba028f4e8da6223530c6f0,5,5,5,0,0,0,0,0.0
ZHAA,arctic_a0558,1cddc708e55779fd671c1a562e15144620d190d93bd7cee1249d70dafcfd676c,80f4e907f7750cd861ca6c36127188128f90d39316caafa6423b55ab6e284835,9260067a56dfc64a7f53a5d7f8ed2b2a7328095c9709ff31d6887b1fbbff8d43,11,11,10,1,0,0,1,0.090909090909
ZHAA,arctic_a0559,644c12aa0f1c0d95631cfb8a1e30602e5c46728ec8b845f57b11cc0d010d1862,b808d7ca7c8bec06e3660a32a55831cfc9c434bb3f21b19a68eeba92f42840a2,5fae0ca9634316c765f95a190b5886f02cd9da65934e1860a0e6b1630cac2218,9,9,8,1,0,0,1,0.111111111111
ZHAA,arctic_a0560,cb1f7d9bb7873de8a25566833d9519e4df1e4beb0398b7840adfa4874daf60f4,fb3dc9ae509a71f5893e6f7287eee82c3a2532b71fe99d97629dcfea1dc816e9,398ad29fdb24abfee2f972ab1ab963182ba43897bde1837d14e3f562957f7591,9,9,8,1,0,0,1,0.111111111111
ZHAA,arctic_a0561,b480edec37d18e771b8300448eb8ea1a1962536cb2ea6388a8ba71d8e87daf90,44a714f4a752f01414ae2776fba68491328d1314b2784342ec3a7dcbca1d03ef,ea493329cc2c65defb7d82d1a2f877b76473b033fcc8ea74b8fcf2397312134d,8,8,7,1,0,0,1,0.125
ZHAA,arctic_a0562,c879266994b49dd9d7ebb825eaa2e096a60e9858bb1fb1e93002395e3912dd19,2c51a244040c154b87a99d838a459ad2b27582468581702ed7aa62d3cd3dfb4f,e1ef9096ff9789207fc4b798b81e69f44c4d66fc4a5771d82f856481961669da,3,4,3,0,0,1,1,0.333333333333
ZHAA,arctic_a0563,5d4534ca3ff65160d4bfc50f1a7b63f611c23b8e2c23a75da4e3983e0eee8e38,3f022e24c81acb1411aa1a9e20c314e0708aa9419d7f6160bbeece5cd785554c,1d1d09d8850f4c18c82debc80d16cadbf75bc0ebc24e9415133bd47deb7a786f,9,9,7,2,0,0,2,0.222222222222
ZHAA,arctic_a0564,574c7f30ba3248b05fece3a12ee43f1758b0a52d4a199e1fdb5246720673f846,6e1262c821a020a9c278a3d65cdc84c05d52b8438d815e37207d7dbfc74ec227,5ce360d2d837eed7c2a558ef3dda40675180c60670dbf8f378fb3cd1ff746458,10,10,9,1,0,0,1,0.1
ZHAA,arctic_a0565,53af3c83371e31e6a078a824f6fa29ef92252e48e983c18b6803851b02c38d66,73678eef8000327e8df3dbd91540d797785a02e742df29952606b29ed26cffaa,c9fb7abe30d7579af20671d4bef384524298d9949e884a34fb58f21793953328,8,8,8,0,0,0,0,0.0
ZHAA,arctic_a0566,0d9b3d52f7a4cb5a669d5fe33d59bccf64939d99b5c5cb87a37608610195ddb7,31c656ffcee198ac50a0d444d28dfec43e49945f28b345da1083252c63e77096,e3273df96d5613854f4fb0873366fde074062697f3fb1313aec3892714ba053d,13,13,12,1,0,0,1,0.076923076923
ZHAA,arctic_a0567,cd7c1af9480d3756fbac92253d85e21fe09e428871e613d0c458787999ef035c,0380f1b3b3ade968ca7655c15f7639368e024ee8a4ea32824c9c4eb86d969961,5042d4df2a8fa1197df25fdfc0ec75c3fa8872122375bfa196a3622f07b142b3,9,9,8,1,0,0,1,0.111111111111
ZHAA,arctic_a0568,130ebfe739a5ec6f21661a19648ad6af1991fdad109b942a4bede1af727866f1,a2a0989d62dd3a6e15f75a07ef7cd367f37687be3ada885c09b78bdb088ed2cb,ebcd1eecddc1e6fce4f1ae0ae55c15d2d7d7ae872c7978c73d153f47d8631d4d,9,9,8,1,0,0,1,0.111111111111
ZHAA,arctic_a0569,c799ac95e473da3b0c860a790f2518f351b62cf2e70888df5a2259a4bac6a8dd,fc35d1fc47a0aaaab20a76de53e82cb869609cc25f5bb44eda104082a9f2af45,0e8f609d7bcefe38916e1ce445f4b6383c480341748a9c19cc39493525a20b86,11,12,10,1,0,1,2,0.181818181818
ZHAA,arctic_a0570,7a27d17ac332004952f8711ec841521858387ca5870490ec952dcd24fbc3a65d,83926abfd99f1b3bebcd38590b79c86d2a7e51deb1bf6b5ffd5a833e8fc8f702,e4402c7ba4853a3b657041157c4a54d6da022b19345914d57fc19d8bd8b0c6ea,13,13,13,0,0,0,0,0.0
ZHAA,arctic_a0571,13994db91a0f97792077749ebb26e9730f1966d272bbddfbafb6fcee0e442dfe,95ab686598f9cca1f9fe91edad969a298d655d121ad1a59eb9c9b5406fbc88dc,f61ad728c8f164c4f45e03955fd571bacf442c31f63d64016cd2a96a9b2d8aea,10,10,9,1,0,0,1,0.1
ZHAA,arctic_a0572,eeafdbca6df87af1773537a28d866998f7ba27d5668fb7213e98ea13d6c78b64,834fc6b8b546d53dc194c35b8d1491d7fb8ffd3a49c60ac0ea5aa3ce96c958ae,e160f97dd7df6bf4c27da915bff35d8cdfe994be15ef4a552a47d1b05c158176,9,9,9,0,0,0,0,0.0
ZHAA,arctic_a0573,d8c91b4989e18b7a92d4fe5636fe0225d8ec836089da7da4aa38163de837268f,7480974267688f968abd0ba0933e246d627bad6f73f2184b905d9aac24a7e6cd,7815aad4cbc5587e1996ba5d556f70590632b357d0ef2c2d197fc9a064d46832,13,13,12,1,0,0,1,0.076923076923
ZHAA,arctic_a0574,c387b48efa046136c9c0fd45a0aed1a7cbd2e162b8792df53af1aac8764d3619,17243791f834ef84fa1a1c694fcef75b74978c1aeebb2c5557e6a2d7567a06a9,8034aaccd71f317d0f8278855f49475427d2ef55337a0e0b5869ca159572e8c2,8,6,4,2,2,0,4,0.5
ZHAA,arctic_a0575,a2fb19bc3556ac1b64b0a41bbcfb870ab0bb7be7dac57f8065a4a815b3781253,9a7aad693a4c0f3bc372bd7f7e5e9c6719e40d845bcb71cd6371978b017680c9,a7c02498246cc9507c3170f3cf539c45d1de412509ae61632b30d7130a222484,12,12,12,0,0,0,0,0.0
ZHAA,arctic_a0576,66d20710c0df494d17b8ee8cfc1f0ca3fb067eae4291ffdd8ffbe44ad57f5dc4,eff3dca9e7799f22ec2b7064c6f4679e69a599c8be27f3caa41d93e35e9cb5ee,9a0dd3e98f4863cf9e0b5b0ee77bba21bb0ec4a05dcddf860ec8714d66952c15,13,13,12,1,0,0,1,0.076923076923
ZHAA,arctic_a0577,78307f1c917e90c2ff9514a88a4dd98e6d9f827ee580310441a1937f6f2627d6,8002eab1556ee8b2ad79d99df749786fe9b93ecde47edd1f8f97c901e63f68cc,2473deaa278231471a040199b67c4b7b6522e625d3642c718c119e4ab3f729fd,12,12,11,1,0,0,1,0.083333333333
ZHAA,arctic_a0578,b7d60b066f03bcba78a06085f85b8fc2b2d8b1814f9b2a3b0145e794d82d287c,d554447208a6ffd73169b0ed055b93da8709c301ecc45dab81575b779c8a8038,e19759ef247e5ff9b8e2c7883d3cea899062bfc7dc0c0c823d78e61a66c66ba8,6,6,6,0,0,0,0,0.0
ZHAA,arctic_a0579,ff9f052aa8f00f58997f27ae9f577966d7ad1712f852d9bdc911e310b813a756,08c93bfcc1ea8ff7843aba33f5b6272524dacac7691d6ec46549eef36ea822fb,74bcf3177e5d38f1c88b03c0c943046b42dd02fcf5dc42efa483d08d522c68b2,5,5,3,2,0,0,2,0.4
ZHAA,arctic_a0580,b22112fff3b2b28db52b54b5c263157dba2e372720a7d6b0485081c86539f677,ca8c6eabb1d3d1d81d28abe03725fd099c36155e4927a1ca4976ccf0aeba92c0,6aef9ad86fa7c7c76093b0122c07c2f6fa44c8caa15947fc6efdea3fe1b88e35,5,5,5,0,0,0,0,0.0
ZHAA,arctic_a0581,ecd922d02e34567774c676b72616c39bced06f096de0203ab6ab2868c4ba6978,da943f57b14de2dcb4a24971d7fe3c7987924551021a801f7f102aac00801844,962ba952dd64dfeb82d2220495b15f9e09ec07cb01af71993b8dd4d877a23354,13,13,12,1,0,0,1,0.076923076923
ZHAA,arctic_a0582,d9da4817f579243f03d8ceefd54ffa1dfcb12bb0b30da89478927aa5234d9eff,fd8cfcad949393b9b3015769732f06ef8cc3b7c7cc9232b3d1e385896e05162f,02343ad21c1abe54621a00bea5c2fb5e29daa7ac080bd1787c8cfff7b372ac69,10,10,7,3,0,0,3,0.3
ZHAA,arctic_a0583,cf4f7cac3bf58b6978a360af3ddfea88ae7df2da9a127ac8c0a4f4fdd7c13cec,29031637b18f7e5e1f37b00e29b0fc66db9971d0b77047394a471627387060c3,ff68b18cd1289a6fa646ea7958585097279512c7d17f18badf695ee8f2077fe1,10,10,9,1,0,0,1,0.1
ZHAA,arctic_a0584,776db6dfdbe3a93e3ef77514f0b270f144c0fa69c6a96372181a038c9efd4e00,51d271f87561b730ceeb81383f8442d2ba0f8b4b840260f6176a883c1e38ffae,b0be4e249503e82da6c8be46c6f3a2380b49e4d80707d003a9da7b425d2cb5c1,7,8,6,1,0,1,2,0.285714285714
ZHAA,arctic_a0585,191eee3c9a98a1d3fd02a968d1cb651256ab165df3adc8c273332920aada7165,844d72592d48c9cbf41c326286e7c7472506c8da2f9d436fcb0eebe47299c388,1f1739a363f9700cec619f8ac176e416c322433bb4f06eba280f383d80e3138d,9,9,9,0,0,0,0,0.0
ZHAA,arctic_a0586,81e5ccc0c53719bb57eb2a5a4fa4164082f8297054268550f41228dc1c9f9085,8653f0ac36071d5cb97065f4f4bccac2a5ae5b43601bd1dbc06e71a6493b6ad0,f34c1c5df028a798d7d1ead1a5c771d7ecf4415ad3832f588d1b181c93fc043a,7,7,7,0,0,0,0,0.0
ZHAA,arctic_a0587,abe3c2ba5480b65bb0ef30c8f639b00cda5dd8669063995cc86109bd016df4f6,8bc6fa9c4353193fbe70c549fdf70b5a8dd6126fda6a25d9f177c94b249ad685,b2ca53277f4529988eeda065435932fae5c24a4525d31e79c7f1acffeb4a80e6,7,7,7,0,0,0,0,0.0
ZHAA,arctic_a0588,64e591771d379770df4939f61cb51f7ecb3758e275ce6844a4ec0b9408af5ae0,9baa388f2847ab4f1aabe3deddde56dd5886a866ae2828ef80dd37f7dfd056db,41c7e477c2c3a97cbdddec63022db21f5163d0bd8602b6184499dc3bae303d44,11,11,10,1,0,0,1,0.090909090909
ZHAA,arctic_a0589,f436a31257031bfdbb3066197ed5de16673edfbdbc88355f96ad3be6745f5192,c0341d9683edc3dba3356e42ccd863424ee67ba8f1097f249fc0db3e38cdcdd9,5fbd96b71296f49521cf3e6af9a3369b1efae0d5f08923daa830c842391e2875,5,5,5,0,0,0,0,0.0
ZHAA,arctic_a0590,9207c9e09277f754ba778e4ae30604bb3ef0e5d35af9595eb92d248962d1e7fa,947abd231f642f84f0dbc0430f3534538439d898356415472dca5c4a36ee19ca,1e2eca6e496c21b112318b77a27549b7c89149687cb1cdafbcdc0909a23be5ec,7,7,7,0,0,0,0,0.0
ZHAA,arctic_a0591,4b6c523ae605701b52bde3df949fa81da7af9a2269b45412e717236e46c9ea2f,13992e683fb6d88362e5add715bc014077bc12d43810c92bea0a1666a015bdbc,7aba6f86fac0516653bc35f48dc7bfa5b64c34880224c574fa75769c63ccb316,5,5,5,0,0,0,0,0.0
ZHAA,arctic_a0592,48e6e18a679c0365639a3850ec20c8fce538ab8e8276fc457f62cbaa9f5d0330,4dccf2c5a171085638d4768cc4638379482eba71551d19d2dd4c86fe436fede1,f6ca359d2ba9016c3b217765db0d618474df42e7c7a02d15b12d63de5263dfc2,9,9,9,0,0,0,0,0.0
ZHAA,arctic_a0593,9dc5360cd66fe653bba2c40bea178e9c1a11c8def05561de4d7475898032295e,9f59de8dce68b54e761b06e6e198e4dd3e559d24704da8c78814ef595eaf79cb,2b0c5a2079881a0e3a1258f42c63792188954e70cebafb78ee23d7845247c4c5,9,9,9,0,0,0,0,0.0
ZHAA,arctic_b0001,32cd05506c70df8c777c3c77a50a8ef2d615ea65b75815805689fd2e00ac78ae,c483f32f303d8bbc2d2bd98a607e53a5822f34ead35b6701450eadf6ec216cf6,919ccba6b795e6e848c0ceaf684aa728bc64c0d51faa16d1d191621ebaa11715,5,5,4,1,0,0,1,0.2
ZHAA,arctic_b0002,e88931e1a94d97d4b977acb28fe735566668add0ad9bc4ab6c7e659ef1b79602,a2b41e1648d69506be3ded03da478cdacec3b5c922b946ca0d516de4b7e4722b,a6114d846e37633d836534fe5776b7c58f9296ef588b7159fd9849c59e3e62a0,11,10,8,2,1,0,3,0.272727272727
ZHAA,arctic_b0003,6c779bd7a8c6431a45507144f042543a350d6665721faaa5f5f11472326ec924,4fc56159c6820f2b9a1bb0f35d6b510fadcfbe9fde39993f3dce112714199967,5eb86b559c232099093ce599a2e0f7140a9ef3bcf2aeb9d78e6061a4a9079eeb,6,6,6,0,0,0,0,0.0
ZHAA,arctic_b0004,d11e85b59486ee80c1f2ac377e7656fa624d6854de7ae961dabead223a00ddd5,1980a98c388c4c8a5aeadc577753ee6faa050b1c2bc85ef9f6320ee76d4cbacf,4c27035ea994513d08ad558846298eca89e0e5a1746ec47bc239635105353924,12,12,11,1,0,0,1,0.083333333333
ZHAA,arctic_b0005,6bd6ac2139cad3ab83687f651cd86683ce2759f191c4acdb0126c549c8c152d8,7924f5188a7c20009709b8dd1a4312b634a70c75f55d64b23ccdd97f86e6af83,59a79e309eed1528f3623fdd94a1446f7411df3a0e0e001287157dacc5211d50,9,8,5,3,1,0,4,0.444444444444
ZHAA,arctic_b0006,8089a2d8ed778be66222f7297b28b04a7664623cc2873a6172a5dc2f97ca563a,76a650fc09621750249f3c06c4feee83bb43acc1df2d165fc2249676721f6425,3517c82ab4f28acb52aaae541dc3e8633b9fa911f0471fb47f58b9b2e77e78a8,12,12,12,0,0,0,0,0.0
ZHAA,arctic_b0007,27951dc8024caf2ccfa06f482e1cad1997cb49d6f34e79c4ed1e5a4c21149cbd,7e4e6b992e048b952755ea0dd84e42eed0bb9e4db58b7521e93baceaa5f614f5,d4024b52629a02e848819e0865c75274f52645eeeb6b7c70719197a8c2cbf30a,8,9,6,2,0,1,3,0.375
ZHAA,arctic_b0008,c90a8a2cae3b357cf01b1a28b387c2a986568087d9b9b5b45128de5e4559611f,969157636762129cc3d3d85f248a61151cedd947f1d2c4611fe7b11ebe873492,1ee8ac4a262d5443cd0870a5d964173745c2cf185e8cca6bdad44ba073852f32,9,9,9,0,0,0,0,0.0
ZHAA,arctic_b0009,92ba8fcc091ebd82c3d11a70b17921d7a4db50bbe22e174c3c8d331a46d8b6ff,e48e77bd30d866a0610fd49600e34b3b938534927d8ba70abb4dfb588bd44efd,0e582c3f5d94d9a9c503c43a6da857a046c3257335b610c62c9cf8e2c53f89f6,11,11,11,0,0,0,0,0.0
ZHAA,arctic_b0010,8b03827801f28f0b648ead36115e1cba42bc661f8a8ac69c0d093bf60c925e3c,e53e49e5f6a2df9b6c0e04ebc36d8935cb5fff765c4136602dfdbd19b540e61c,d81e5ef4172ec428acc48d7c0e6a82291173dcae8983e4e9d8f4f99fe9482967,10,10,9,1,0,0,1,0.1
ZHAA,arctic_b0011,9137228cf20c58375f293c5b8f660e5ada62e96d7165aab3af317540682f4760,38dd164372cb17f7c1ef8606c41aa99276bdd43ddc94b3cf758a8e6f6335d99f,80fe08490783c2c9b484624874c9c9151b2b1fd7cc2d715c731fe02dc5978443,13,13,13,0,0,0,0,0.0
ZHAA,arctic_b0012,173406fd709675cf4b2f78559a68a87ab035a505d772be3f19973d89df348f56,2c7c73fd3e50988875b524843c7011ae15f2a896d6b63ff7565f92a8b3b3a6fa,e193557a15d50447c8df501fdb582eefccbdbaf9d7258fae7673e2b8f89b3f72,9,9,8,1,0,0,1,0.111111111111
ZHAA,arctic_b0013,b1a904c48516f47079e5bfbce788f3204cc271c9f277e62a7db020b3d88f7777,2a8b6b157383e9117cc63f7de4729ec693717e820810d6b2504a25a9ed9a8273,5a1d82724a2e8c57fa14b5c1e0143b4057d22bdcfd33d327e3a65b11bcab366c,9,9,9,0,0,0,0,0.0
ZHAA,arctic_b0014,069539a7206856b1fdb519b1934c907d133ddc9e0273f0f4c915eed2d6205931,8df7c891cabd36dc1b99e901302d2b7bbee95eb30185a802da1f9704c4bb828a,41eb2941ed0623c44d405c36aecc7f869032a7e919bf721cf8cdc326e3535a39,5,5,4,1,0,0,1,0.2
ZHAA,arctic_b0015,8259dcd83178347bd749522203ebb14b3f20828a311f03bf0680da70c866bbc9,c2b456ec29e7661dc02c450563143f19b5c26bcd3127ca81bc7de4e14706e2ab,a06e1f4475d6de38869d56f530c940263d48584bef6d01b666afe865f27f5e99,7,7,7,0,0,0,0,0.0
ZHAA,arctic_b0016,d01e8fe53f2e164f8703a9e35b70b5e5144b69e2419e8db592c791971b621935,6ca1658022dab9bd5ea490743e711cb63395d9ecf792daf87a94b6bf37b9ad22,ca2a287f475ef2a3fa74c0e129ebc94351b4cc0bec96dc0b1768c1840397e6f6,12,12,12,0,0,0,0,0.0
ZHAA,arctic_b0017,6d025986689a6d8fc1c5f41d07ad213b2ebb2278cbccc0613e9093a48c3f2d87,b6feda2ee77788092d59a116edcab5aca907b343ad319f83baaa934f378fa832,5098b88b956864a8bfeda664f468b45d0a6f66ab6d6165f0a56284089c73456f,9,9,9,0,0,0,0,0.0
ZHAA,arctic_b0018,8a3f38685dfa6b02050a699866ed9b4d3fd8caad764c995747e7b177d017d8d3,ccaeb15b60da03be5b28e9ec1e1fab6af4d1361a71cb0f8b149c4e5b1afa5f90,1530a879ddacea626177f8fe0339634a068f3f6b91ad40b5846c32036d705ca7,7,7,7,0,0,0,0,0.0
ZHAA,arctic_b0019,bcfb7e420d42fe898ab5807f15474e612e9b467525e02d853e8f27f467a3aec9,f806043550c9eff77b9beacee9b87c65c59fe4a5011fede0a945df9126a8ea7a,95ce1a40925dec8b3b2958d2e4d14b78b4c233f534caff84b4ba7117cc8a45c8,9,12,6,3,0,3,6,0.666666666667
ZHAA,arctic_b0020,d3a864849888298e9deb246fc6fa4e72a07447624fcb57f235833129e86eab52,63e689f7965214bf33f0da3e7900a1835db5af89fc967c64fe10b93c18ef6253,981949125561b09bc3dd1b331648f4bd18c4f92725405e2801f1b01794519c48,11,11,10,1,0,0,1,0.090909090909
ZHAA,arctic_b0021,d272574fe63092138d78dfcf2bbad493ee569e393015a3fcd3cfaaef67ce17f6,cb2669be134ba6ddd40deaff3c0a1350bd3dcc92c3eba7a829cf20b288544ded,ca02aa7ad11ac65aa7866a7db6082a6a94c7849dddfd51858688e26b0b0f54d6,6,6,6,0,0,0,0,0.0
ZHAA,arctic_b0022,a54f28f39f0fe0be6560598c2e83bb170429bd0b089754e7afed26d950f0a3ca,520316791a0fb10c1ba8ec304f691cfcca44c7121f10c01778ae4bb11993c7ed,3203df93d7f5106a0ee9bcb9b8dd3491f06c6f1eb2b2acc14fc6500649a8fa65,12,12,12,0,0,0,0,0.0
ZHAA,arctic_b0023,647c0766f677548b857fc26df2d39145fec9249befa1c0e5e02d3c5a941b1ee9,40c378d573361a990b09706fe7cab304dd083073876ba8f5ad724ad3b2f009ae,e9d7274676467ead2075afd2e632d7003a24ca2510dc6d7295fb9190e294c535,5,5,4,1,0,0,1,0.2
ZHAA,arctic_b0024,6acddf0987c438e574f42b7099955eb1009f0b1970c3db6f28dff0f705f8801c,d485e3d449685db3c8b32300afd84cd0fc6fd8d106133e65168939a487272ed6,bbfea3d76b912c1059e9659aabdddb0dcfbe5cd031ba17981c0cd862447847f9,7,7,7,0,0,0,0,0.0
ZHAA,arctic_b0025,dc52d1cc96954d58d0d0dcc23c3006302806c69b00933c9b154955dfd7e050de,6e2f24880bb11c9bc867b1937b80802a40009fc80d533e5348dbdae3cf19bf28,52ba726600bd0eeaa74289fa44b02cec80f7206bb00c7f0929fb66dd7566ee2c,3,3,3,0,0,0,0,0.0
ZHAA,arctic_b0026,f77dae0c2c9738af96aae95a1b88e17812ab82e75771f222d2e8294139c1cd36,a140afdfa47782c39053b77a45cd66109ad647363d73b67f4a2ae957ddc4659b,851e28fb847eab8be8bfdbf13d74d5f003e2107da4aaf4e8a409994b8a2c6b23,8,8,8,0,0,0,0,0.0
ZHAA,arctic_b0027,18c1d7638e566196832252d6e6aad608a88672a062b35b14aea8aa62a07a2c84,d8eb77cc5109ba30c7cf72617c1b50a36e077e5556dbc87eacefed4b15e77df4,4b96d9f9d4f52c40e8452ebdf2b4dd215c0cf7995fb7280e1c3939f2e92c42bf,11,11,10,1,0,0,1,0.090909090909
ZHAA,arctic_b0028,17d6e66edc407a6b168719a20280d90e46ebc0b956a2273db65781c3df559107,44ca5eda3aa3d47de4db52adb207ff28f2cea3e008c12ddbf0dfbbc9ce08a897,27ba75bcae8d063614ba52adcb3ed14e01806e185a553bb885d78d2bb4f24fd1,9,10,8,1,0,1,2,0.222222222222
ZHAA,arctic_b0029,5087b6b1d6b907004fcfd716b0cb364bd07af3d12f71260882ebe9b95cc45084,146e21787d9e3ea630b5e6c9de368331144f9be9509d33b97ba073f8f0c14b92,581a8a811f58c691ed782d77a082adfa91cab87960b16bc93e0ee25fd7fd18d5,10,10,8,2,0,0,2,0.2
ZHAA,arctic_b0030,2543ec3c20f4e0b235b627485dd74925e46c70283ffa9ff4f82a9992f87d04fc,255802e9d19a03b172129fd17b2beffb473fc49713ec57c9c3ede481cc26f9c1,2899498a133f535846ed5cb69608a1b50ab7a82a547819509d315e595f915e22,10,10,6,4,0,0,4,0.4
